Casualty,Year,LONGITUDE,LATITUDE
1,2016,143.606543,-38.3360202
1,2016,147.0004322,-37.47691974
1,2016,145.3736526,-37.8780752
1,2016,145.2881127,-37.86282617
1,2016,145.2372951,-38.0196275
1,2016,145.1068941,-37.70150246
1,2016,143.9497602,-37.57659067
1,2016,144.8796122,-37.67849412
1,2016,144.7294059,-36.14052036
1,2016,145.8383857,-38.15487036
1,2016,145.1398337,-38.10887574
1,2016,145.026762,-37.77017631
1,2016,145.0120629,-37.69068666
1,2016,144.3107923,-38.33938328
1,2016,145.013715,-37.73443055
1,2016,147.9677677,-37.88113722
1,2016,145.0139532,-37.83163943
1,2016,144.9063539,-37.80054732
1,2016,143.4413463,-38.77750455
1,2016,143.8942215,-37.08369524
1,2016,145.0350673,-37.81445138
1,2016,144.8780917,-37.80019892
1,2016,145.0067805,-37.87805338
1,2016,144.8929441,-37.38893382
1,2016,144.701538,-37.89799417
1,2016,145.2736289,-38.0049857
1,2016,145.2575847,-37.97721573
1,2016,145.0306488,-37.76656871
1,2016,145.1731261,-37.17211314
1,2016,147.6108853,-37.82030067
1,2016,144.8799717,-37.79770306
1,2016,145.431857,-36.3646143
1,2016,146.368311,-36.76125652
1,2016,146.3937432,-36.06619415
1,2016,144.8806686,-38.36267697
1,2016,144.675617,-37.73623182
1,2016,145.8587381,-36.80422243
1,2016,145.0898272,-37.70316846
1,2016,144.9376111,-37.75574908
1,2016,145.6069123,-38.06749393
1,2016,145.1014994,-37.78753441
1,2016,145.3135126,-37.99330331
1,2016,144.9984567,-37.8068117
1,2016,145.2330857,-36.05324323
1,2016,145.2165884,-37.88887518
1,2016,145.0385496,-37.79613442
1,2016,144.8299356,-37.82219154
1,2016,145.0667878,-37.87694517
1,2016,145.2666515,-37.99554395
1,2016,145.0291394,-37.68531512
1,2016,144.9442048,-37.826396
1,2016,144.9589252,-37.82931963
1,2016,144.9979205,-37.70846114
1,2016,144.9132791,-37.83289467
1,2016,145.0020514,-37.95040618
1,2016,145.5140691,-38.0074302
1,2016,145.2776715,-37.88256273
1,2016,144.9982583,-37.80598986
1,2016,145.1288848,-38.21707365
1,2016,145.2639657,-38.00511032
1,2016,145.1612416,-38.10955574
1,2016,145.2844721,-37.88306168
1,2016,145.7562774,-37.97852119
1,2016,146.4098392,-36.71568531
1,2016,144.7895235,-37.71101314
1,2016,144.7055412,-37.5842998
1,2016,141.6270338,-36.3538034
1,2016,143.9340434,-38.45648653
1,2016,144.6311652,-37.708848
1,2016,145.0209143,-37.71501049
1,2016,145.1531096,-37.94730625
1,2016,144.9725886,-37.8625279
1,2016,144.8745437,-37.82453289
1,2016,145.1323859,-37.85187115
1,2016,145.545652,-37.7856728
1,2016,145.0162923,-37.87916284
1,2016,145.0947291,-38.28194984
1,2016,145.0600468,-38.35187749
1,2016,145.2468972,-38.02610075
1,2016,144.9027557,-37.58935439
1,2016,144.9669953,-37.81648981
1,2016,144.3910766,-38.05200786
1,2016,144.8329603,-37.75142993
1,2016,145.0357929,-37.82038695
1,2016,144.9687432,-37.80815839
1,2016,145.0705376,-37.98137509
1,2016,144.1755463,-36.67570331
1,2016,143.5909796,-38.3407741
1,2016,145.3468317,-37.75685245
1,2016,146.1919452,-38.20143184
1,2016,144.9655464,-37.8233399
1,2016,144.9825532,-37.80877146
1,2016,145.0156189,-37.65245863
1,2016,144.9894966,-37.8978585
1,2016,144.9930159,-38.3752929
1,2016,145.1920407,-38.1519098
1,2016,145.0857434,-38.00586105
1,2016,145.2475505,-37.80465464
1,2016,142.76742,-34.61581113
1,2016,144.9580852,-37.82755882
1,2016,145.9516267,-38.05140154
1,2016,144.9093169,-37.67484464
1,2016,144.8767382,-37.68594547
1,2016,145.0952104,-37.2135423
1,2016,141.3700376,-38.3791814
1,2016,144.8520666,-37.67310515
1,2016,145.198172,-37.99100627
1,2016,145.2782391,-37.9811625
1,2016,144.7102244,-37.89967045
1,2016,145.1239695,-38.08233774
1,2016,145.3342119,-37.75706558
1,2016,145.9543281,-37.33877067
1,2016,143.6744855,-38.56800627
1,2016,144.9666929,-37.81097305
1,2016,145.391071,-37.93039361
1,2016,145.1710459,-37.79017135
1,2016,144.356667,-38.0914709
1,2016,144.1320107,-36.9051271
1,2016,145.3318388,-37.87035341
1,2016,145.6097794,-37.01588181
1,2016,144.4059429,-38.01726655
1,2016,144.591973,-37.48182525
1,2016,146.3157509,-36.36189393
1,2016,144.94575,-37.75329159
1,2016,144.3197304,-38.16713396
1,2016,144.959113,-37.81763934
1,2016,147.0814312,-36.24481147
1,2016,143.8408869,-37.58225271
1,2016,144.2480792,-36.76420904
1,2016,145.3236126,-37.45296075
1,2016,143.8336806,-37.52787645
1,2016,145.0468605,-37.74701318
1,2016,144.9513088,-37.77596346
1,2016,145.2333148,-37.92647545
1,2016,144.7010607,-37.88175814
1,2016,144.6601926,-37.89740008
1,2016,143.8353269,-37.60573143
1,2016,145.0388344,-38.39621345
1,2016,146.2124976,-38.19256536
1,2016,144.8801689,-37.80533469
1,2016,143.9174604,-35.73091264
1,2016,145.259539,-38.03939506
1,2016,143.7297183,-37.05436579
1,2016,145.1223022,-37.8263863
1,2016,144.9669617,-37.77681118
1,2016,145.1974969,-37.96796164
1,2016,145.3771537,-36.38853591
1,2016,145.1083132,-37.93449703
1,2016,145.1493418,-37.96675255
1,2016,144.9682269,-37.64562615
1,2016,144.5419775,-36.64796836
1,2016,142.196063,-34.31031187
1,2016,145.2592803,-37.97456022
1,2016,146.0222136,-38.03241989
1,2016,145.02173,-37.86388955
1,2016,145.2161884,-37.95356731
1,2016,145.1293435,-37.87393348
1,2016,146.0198141,-38.51190849
1,2016,145.3253339,-38.12809496
1,2016,143.8578061,-37.56211092
1,2016,144.9993503,-37.67878497
1,2016,145.2160361,-37.84612887
1,2016,145.7330556,-37.8602594
1,2016,145.564032,-37.99773896
1,2016,145.1454456,-37.78237407
1,2016,144.9346634,-37.8044584
1,2016,144.9797675,-37.78544715
1,2016,144.3317899,-38.10941993
1,2016,144.7001312,-36.36107073
1,2016,145.1279531,-37.9065747
1,2016,145.0942337,-37.91059788
1,2016,144.9966474,-38.280872
1,2016,145.0484211,-37.97931246
1,2016,144.9355025,-37.73283917
1,2016,146.836265,-36.31531531
1,2016,144.6382337,-37.89615933
1,2016,144.9948903,-37.41790772
1,2016,144.989815,-37.7765819
1,2016,145.0112033,-37.86020544
1,2016,145.0565383,-38.22032339
1,2016,143.1840078,-38.60994854
1,2016,146.241711,-38.84351734
1,2016,142.1923118,-38.21765849
1,2016,145.285843,-37.79663434
1,2016,143.857783,-37.56180801
1,2016,145.1588425,-37.91715582
1,2016,145.0081267,-37.74315028
1,2016,144.9239869,-37.6886063
1,2016,144.7293196,-36.14029864
1,2016,145.3747633,-38.20737118
1,2016,143.8331363,-37.57060437
1,2016,144.7586875,-36.71567407
1,2016,145.04806,-37.87876585
1,2016,145.7857138,-38.02998694
1,2016,144.737977,-37.72240183
1,2016,145.1761708,-37.81748637
1,2016,145.2491304,-37.89478938
1,2016,145.098257,-37.86792717
1,2016,144.5945697,-37.46915547
1,2016,145.8843683,-38.14108661
1,2016,145.2341032,-38.03724921
1,2016,145.1219533,-37.78785603
1,2016,144.8863294,-37.82979836
1,2016,145.0202742,-37.82082758
1,2016,144.9541613,-37.81907981
1,2016,144.9196685,-37.76657752
1,2016,144.8631093,-37.74440392
1,2016,144.2644207,-35.84744622
1,2016,145.0492345,-37.59545445
1,2016,145.3761893,-37.79124958
1,2016,145.1442423,-36.89503272
1,2016,145.165662,-37.8803208
1,2016,145.0216881,-37.63789109
1,2016,145.5149577,-37.8315731
1,2016,145.0301625,-37.82480095
1,2016,145.0428797,-37.71705226
1,2016,145.0174955,-37.78341777
1,2016,145.6478244,-35.91153493
1,2016,144.9822607,-37.83411574
1,2016,144.9954254,-37.84036644
1,2016,145.1033719,-37.7018969
1,2016,144.1745868,-38.02813225
1,2016,144.8900405,-37.78818377
1,2016,144.9306394,-37.82640764
1,2016,144.5731606,-37.63402232
1,2016,145.295925,-37.88848082
1,2016,145.0270247,-37.81763813
1,2016,145.0418157,-37.76776388
1,2016,144.972854,-37.85938862
1,2016,143.8550253,-37.56034633
1,2016,144.6644938,-37.22496896
1,2016,145.2888751,-37.58006784
1,2016,144.9653255,-37.73397499
1,2016,145.1166903,-37.80776445
1,2016,144.8214221,-37.8715901
1,2016,145.2649978,-38.04766827
1,2016,145.1053907,-37.85453475
1,2016,144.2911679,-36.74125605
1,2016,144.9659953,-37.75568122
1,2016,146.1649978,-36.47636297
1,2016,145.1176571,-37.98881117
1,2016,144.7193108,-37.57117842
1,2016,144.3141577,-37.60923828
1,2016,145.3114879,-37.98532006
1,2016,144.8742126,-37.75180046
1,2016,145.1740895,-37.97729704
1,2016,144.9943553,-37.79517827
1,2016,145.0895221,-37.88466293
1,2016,145.9203821,-38.15948061
1,2016,145.4003831,-36.38334283
1,2016,145.0024459,-37.68705813
1,2016,142.0941419,-34.17510419
1,2016,145.3461229,-38.03249716
1,2016,144.7559834,-37.8870898
1,2016,145.2579183,-38.02686815
1,2016,145.126027,-37.67444666
1,2016,145.18295,-37.85585
1,2016,143.9996022,-38.39734199
1,2016,144.7862544,-38.3623934
1,2016,144.7400464,-37.50776473
1,2016,144.8993758,-37.83036925
1,2016,144.872444,-36.29881397
1,2016,145.1828576,-37.66339904
1,2016,145.0587218,-37.64243164
1,2016,145.023338,-37.78763366
1,2016,144.9268712,-37.68615111
1,2016,145.0330175,-37.82234731
1,2016,145.0665192,-37.68838976
1,2016,145.2581951,-38.08000892
1,2016,145.2252887,-38.07595323
1,2016,145.6289075,-38.58050463
1,2016,144.9803674,-37.8580008
1,2016,145.1824962,-38.10150177
1,2016,145.3162991,-37.75845516
1,2016,144.8057227,-37.63777244
1,2016,144.9251728,-37.77269646
1,2016,145.0115442,-37.76953461
1,2016,145.4393824,-37.44814035
1,2016,143.8987431,-37.61746617
1,2016,144.996223,-37.7484052
1,2016,145.1208246,-37.51119686
1,2016,144.2130971,-37.06003812
1,2016,145.2390094,-38.45306007
1,2016,145.2576024,-38.49668834
1,2016,145.0876766,-37.58946611
1,2016,145.1128625,-37.82824319
1,2016,144.9810261,-37.82752479
1,2016,145.2374754,-38.00182806
1,2016,145.5873125,-37.85902772
1,2016,145.1264053,-38.1456816
1,2016,145.4309808,-37.45234
1,2016,144.9485297,-37.76999665
1,2016,143.4903077,-37.09169429
1,2016,142.8462363,-37.09889784
1,2016,144.5761296,-37.69203524
1,2016,142.9195533,-38.22686927
1,2016,145.2907327,-37.75519708
1,2016,146.3141203,-36.36767239
1,2016,144.5740897,-38.15150635
1,2016,145.0031953,-37.92056439
1,2016,145.0025293,-37.85235891
1,2016,145.1957875,-37.96822196
1,2016,145.1423777,-38.11008636
1,2016,145.083507,-37.7839366
1,2016,144.0762669,-37.13468876
1,2016,145.073034,-37.88541277
1,2016,145.3071383,-37.80161493
1,2016,144.9975727,-37.80029618
1,2016,145.2235902,-37.97051625
1,2016,145.0283967,-37.72404717
1,2016,143.8889834,-38.62997037
1,2016,145.2051553,-37.7208377
1,2016,144.8979345,-37.69668931
1,2016,144.9812816,-37.76743715
1,2016,141.6412865,-36.34288586
1,2016,145.071351,-37.98217377
1,2016,144.9608437,-37.84903003
1,2016,145.2200633,-37.77661606
1,2016,144.993009,-37.76066147
1,2016,144.820783,-37.82052366
1,2016,144.9712669,-37.77423459
1,2016,145.174016,-38.23136732
1,2016,145.2674402,-37.85855002
1,2016,145.1731787,-37.83283441
1,2016,144.9982249,-37.82395383
1,2016,144.7781114,-37.77082136
1,2016,145.1615285,-37.92500702
1,2016,147.1959839,-36.3643146
1,2016,144.8655051,-37.69175937
1,2016,145.2226767,-36.46499253
1,2016,144.9750864,-37.78490919
1,2016,144.9849715,-37.88769185
1,2016,143.6346109,-38.03070034
1,2016,145.3405056,-38.04927708
1,2016,144.1083555,-37.56860797
1,2016,144.8238681,-37.73816163
1,2016,145.3384372,-38.0599879
1,2016,144.3029246,-38.20606953
1,2016,144.9609998,-37.82270667
1,2016,145.0008717,-37.75696096
1,2016,145.3603386,-38.03958267
1,2016,145.0944774,-37.89394216
1,2016,145.4149275,-37.82292137
1,2016,145.5042605,-37.5573801
1,2016,144.9437824,-37.78952991
1,2016,144.9944048,-37.84529657
1,2016,145.1219465,-37.70095888
1,2016,143.8098425,-38.34412464
1,2016,144.9632109,-37.81448094
1,2016,145.3528093,-36.38194507
1,2016,145.1958446,-38.10804308
1,2016,142.461518,-38.37357607
1,2016,145.6759657,-37.75282223
1,2016,143.9089264,-35.51441301
1,2016,145.0764836,-37.95471979
1,2016,144.9947318,-37.75323246
1,2016,145.3611827,-37.96119975
1,2016,144.9831413,-37.80532752
1,2016,145.10606,-38.034323
1,2016,141.7449958,-36.73266016
1,2016,144.8807824,-37.81252277
1,2016,144.9540322,-37.77344377
1,2016,146.6190351,-36.15824484
1,2016,144.9300103,-37.69874649
1,2016,145.0390165,-37.84473611
1,2016,145.0832588,-37.82428482
1,2016,145.0711095,-37.67129458
1,2016,145.105189,-37.90657806
1,2016,146.3960504,-38.22825954
1,2016,145.0575891,-36.31817042
1,2016,144.8538354,-37.79165715
1,2016,145.1369159,-38.14422562
1,2016,145.4640758,-38.06427189
1,2016,144.7980344,-37.8007024
1,2016,144.9200978,-37.67468941
1,2016,145.2795636,-37.88323347
1,2016,144.3960221,-38.02479149
1,2016,145.0781293,-37.91036084
1,2016,144.2358211,-36.790957
1,2016,145.1423641,-38.11005698
1,2016,145.2635613,-38.06025671
1,2016,144.3171886,-38.19758961
1,2016,146.4082108,-38.23168298
1,2016,144.9117938,-37.74609537
1,2016,145.0132327,-37.73521116
1,2016,143.2510297,-38.72743539
1,2016,145.0647356,-37.98599247
1,2016,144.8634071,-37.72489977
1,2016,145.0598726,-37.73556389
1,2016,145.9499896,-38.56017841
1,2016,144.7407496,-37.71010819
1,2016,145.0048171,-37.77417746
1,2016,144.9554678,-37.8081928
1,2016,145.09876,-38.23154
1,2016,144.8720332,-37.71846815
1,2016,145.6438602,-38.49314076
1,2016,144.2586894,-38.34897277
1,2016,146.3963625,-38.23617566
1,2016,144.9753653,-37.84230526
1,2016,145.0348318,-37.67507123
1,2016,145.3415891,-38.18343075
1,2016,145.2157879,-37.90536086
1,2016,148.4686345,-37.70659852
1,2016,144.9618393,-37.76069079
1,2016,144.9624825,-37.80997616
1,2016,144.9854665,-37.79201792
1,2016,145.2106544,-37.94744208
1,2016,145.1212831,-38.14296037
1,2016,144.9545706,-37.80001166
1,2016,145.3940841,-36.35755366
1,2016,145.4785041,-36.05085047
1,2016,143.7665697,-38.54580471
1,2016,144.9640801,-37.71881275
1,2016,145.0465519,-37.8300965
1,2016,145.1412657,-37.80911765
1,2016,144.9237904,-37.73227548
1,2016,147.0722173,-38.1049964
1,2016,145.0326482,-37.66435292
1,2016,144.9213096,-37.78745909
1,2016,145.3323334,-37.74795829
1,2016,144.9641588,-37.73748449
1,2016,145.3627329,-37.81265979
1,2016,143.6903359,-37.63538873
1,2016,145.0662432,-37.67855329
1,2016,144.3514965,-37.96118112
1,2016,145.2187993,-37.99679888
1,2016,144.9991999,-37.76644759
1,2016,145.1249996,-37.81257575
1,2016,145.26881,-38.02843246
1,2016,144.9289903,-37.64393096
1,2016,146.6464576,-36.13499565
1,2016,144.8588463,-37.72821421
1,2016,146.4061955,-38.17293264
1,2016,145.1191635,-37.92143868
1,2016,144.9595453,-37.83079448
1,2016,144.9741811,-37.81298491
1,2016,144.9630425,-37.73736553
1,2016,145.0111265,-38.30489608
1,2016,144.8228279,-37.86062522
1,2016,144.8686245,-37.84104094
1,2016,144.8711502,-37.83366791
1,2016,144.7565126,-37.69358092
1,2016,146.5334749,-38.19422889
1,2016,142.4684524,-38.36940558
1,2016,145.2369013,-37.68330386
1,2016,144.8463949,-37.81746557
1,2016,145.1506159,-37.72141104
1,2016,145.2831787,-37.99895662
1,2016,144.9738477,-37.78476527
1,2016,143.8818207,-37.55182613
1,2016,144.9516308,-37.81312518
1,2016,145.182251,-37.77934267
1,2016,145.3701477,-37.81111563
1,2016,144.9880077,-37.84610637
1,2016,144.2864175,-38.33868097
1,2016,143.8801459,-37.66910855
1,2016,144.3715582,-38.10044972
1,2016,144.9370349,-37.82560839
1,2016,145.2426879,-37.89760722
1,2016,145.8043891,-38.69394686
1,2016,144.9814761,-37.82375692
1,2016,145.1257734,-38.10974635
1,2016,145.3431272,-37.74354857
1,2016,144.5612817,-37.51729476
1,2016,144.8354807,-37.6749025
1,2016,145.2901365,-37.43119261
1,2016,144.1322552,-37.95351343
1,2016,145.1124753,-38.00115766
1,2016,144.945764,-37.59959265
1,2016,144.920836,-37.77219415
1,2016,146.3284212,-36.33737754
1,2016,144.951823,-37.68895004
1,2016,144.1398671,-37.67218951
1,2016,145.722491,-38.50739459
1,2016,145.0714138,-37.88438694
1,2016,145.0281471,-37.69326834
1,2016,144.9580672,-37.68807141
1,2016,145.0510757,-37.64699687
1,2016,145.2931131,-38.00162021
1,2016,145.0100532,-37.70247489
1,2016,144.8615793,-37.75201302
1,2016,146.0200013,-38.6523109
1,2016,144.798258,-37.81443245
1,2016,145.3190967,-38.04382853
1,2016,145.3042645,-38.00359876
1,2016,144.9505048,-37.77593503
1,2016,145.4530999,-37.89373228
1,2016,144.5667122,-37.69223912
1,2016,143.8408647,-37.58224058
1,2016,145.3208056,-37.75900938
1,2016,144.40462,-38.01815797
1,2016,145.1099325,-37.84436593
1,2016,147.080967,-37.01102371
1,2016,144.9647559,-37.8158234
1,2016,145.1197997,-38.06529948
1,2016,145.2471413,-38.11138427
1,2016,144.9342258,-37.83320556
1,2016,145.2796469,-38.1126516
1,2016,145.2929447,-37.90721244
1,2016,145.0259238,-37.87873908
1,2016,144.7256,-37.85313654
1,2016,145.4069632,-36.82881398
1,2016,147.0637638,-38.10110466
1,2016,145.86925,-36.58507
1,2016,145.0306394,-37.88799732
1,2016,144.9903708,-37.81537139
1,2016,142.1701771,-34.23509071
1,2016,145.6203016,-37.8894097
1,2016,145.0180078,-37.66201018
1,2016,144.7126518,-36.09161474
1,2016,145.3368138,-37.91517685
1,2016,145.0141578,-37.90077362
1,2016,145.6319129,-35.92532673
1,2016,146.5728154,-36.17901361
1,2016,145.1034562,-37.91217873
1,2016,145.2582801,-37.91320782
1,2016,144.3539702,-38.18079232
1,2016,145.0167813,-37.91458818
1,2016,144.998463,-37.85260327
1,2016,144.8381604,-38.42329311
1,2016,145.189973,-38.2720265
1,2016,145.3354718,-37.99279591
1,2016,144.9957612,-37.93477154
1,2016,144.2880512,-38.21806355
1,2016,145.1434727,-37.92478853
1,2016,144.9525953,-37.84778991
1,2016,145.105312,-37.90161933
1,2016,145.1595356,-37.76335162
1,2016,144.9676848,-37.81792778
1,2016,144.5835227,-37.67662357
1,2016,145.1121112,-38.152532
1,2016,146.4908918,-36.53480083
1,2016,146.1003448,-38.06005986
1,2016,144.9739453,-37.81330714
1,2016,147.632571,-37.81165608
1,2016,145.1378371,-37.60736349
1,2016,145.4851989,-37.57753902
1,2016,145.2980177,-38.07182471
1,2016,144.5907874,-37.67547513
1,2016,146.5748953,-38.3280173
1,2016,144.9907268,-37.82744263
1,2016,144.8521088,-37.67299311
1,2016,144.9722533,-37.78762292
1,2016,145.3323069,-38.02948497
1,2016,145.011447,-37.90896456
1,2016,143.1865265,-38.4320484
1,2016,144.971098,-37.77559719
1,2016,145.0670418,-37.63781628
1,2016,142.4806578,-38.37355994
1,2016,145.9311833,-38.23948203
1,2016,144.9992491,-37.67868961
1,2016,144.9984856,-37.85257944
1,2016,144.2935103,-36.74619893
1,2016,144.9252763,-37.7507088
1,2016,145.2769114,-37.78531149
1,2016,145.9902707,-36.81655088
1,2016,145.2492353,-37.98583822
1,2016,144.9958727,-37.83817626
1,2016,144.3140034,-36.71463533
1,2016,145.3569179,-37.90139745
1,2016,145.2919337,-37.78925523
1,2016,143.7863332,-37.55470467
1,2016,145.0005142,-37.94831623
1,2016,144.346559,-38.19900468
1,2016,145.2562819,-37.7933544
1,2016,144.9683443,-37.79222526
1,2016,144.912842,-37.75109495
1,2016,143.9187703,-37.55945571
1,2016,145.0298566,-37.74809955
1,2016,143.9957424,-37.94773757
1,2016,144.9912593,-37.80954122
1,2016,146.0689138,-38.00629369
1,2016,145.0549727,-37.94670707
1,2016,144.9890841,-37.8246724
1,2016,145.2079285,-38.00316812
1,2016,142.3705577,-36.25374037
1,2016,145.132908,-38.07266008
1,2016,145.0952326,-37.64513929
1,2016,145.3938137,-36.40680252
1,2016,144.9915858,-37.85161964
1,2016,142.4949532,-38.36862252
1,2016,145.3721995,-37.77842369
1,2016,145.2523993,-38.10937196
1,2016,145.2685529,-37.85249352
1,2016,145.1893466,-38.23861967
1,2016,145.4137194,-36.38494615
1,2016,145.0405912,-37.88924073
1,2016,145.1656696,-37.76858051
1,2016,145.2141752,-37.8810476
1,2016,144.3173363,-38.19753086
1,2016,145.2587491,-37.8269531
1,2016,145.0064885,-37.92850245
1,2016,145.1727877,-38.09948097
1,2016,147.3711411,-36.95110395
1,2016,144.9871568,-38.34536508
1,2016,146.2644254,-38.1760698
1,2016,144.9547473,-37.85078003
1,2016,145.2833091,-38.08309248
1,2016,145.2623928,-38.05742734
1,2016,145.0181993,-37.86916638
1,2016,145.0875652,-37.96933967
1,2016,144.8845048,-37.71362011
1,2016,145.1821466,-37.92728346
1,2016,142.1507141,-34.20131752
1,2016,144.7776682,-37.7525764
1,2016,145.2505461,-38.09403013
1,2016,142.0188647,-37.73124189
1,2016,144.6612806,-37.79040815
1,2016,144.87974,-37.68835915
1,2016,144.8017105,-37.74444632
1,2016,145.4929566,-38.07075653
1,2016,145.1346541,-37.02436542
1,2016,145.1470718,-38.09626683
1,2016,145.317901,-37.45664154
1,2016,145.3417536,-38.04506868
1,2016,144.6038337,-37.00398896
1,2016,145.2031049,-37.9241018
1,2016,145.1341257,-37.84237565
1,2016,144.9884578,-37.82647099
1,2016,144.9054193,-37.74270039
1,2016,144.3027905,-37.54640145
1,2016,145.4232047,-37.36553849
1,2016,145.6165339,-38.46040489
1,2016,145.0929556,-37.61327131
1,2016,145.1567992,-37.93317834
1,2016,145.2299805,-38.10655467
1,2016,144.9178949,-37.58732171
1,2016,145.1148726,-37.51409737
1,2016,145.1074549,-37.98956325
1,2016,145.6439464,-35.91675234
1,2016,144.995008,-37.84701386
1,2016,144.9569608,-37.78452802
1,2016,145.2562243,-37.87587341
1,2016,146.2012343,-36.94405479
1,2016,147.803971,-37.72167642
1,2016,145.0264344,-37.92483579
1,2016,144.3131866,-36.75934527
1,2016,145.1628508,-37.78421462
1,2016,145.0951928,-36.67752093
1,2016,145.1823756,-38.06314493
1,2016,145.0589727,-37.92113688
1,2016,145.3928397,-37.87015444
1,2016,146.5183112,-38.24973378
1,2016,144.7808816,-37.84577364
1,2016,144.8905607,-37.72668094
1,2016,144.7869283,-37.02256417
1,2016,144.9152338,-37.68210965
1,2016,144.8669865,-37.78215232
1,2016,145.0041372,-37.88405514
1,2016,144.9293431,-37.64028687
1,2016,145.6580836,-35.93319863
1,2016,146.5256219,-38.19746041
1,2016,145.0338965,-37.86301118
1,2016,145.4382817,-37.93213663
1,2016,145.2172267,-37.82486211
1,2016,144.7375777,-37.62723769
1,2016,144.9934572,-37.80985054
1,2016,144.9742838,-37.80148866
1,2016,145.2297656,-37.76727996
1,2016,145.0507427,-37.88210213
1,2016,144.9671012,-37.81676952
1,2016,144.8694644,-37.38918463
1,2016,146.7075151,-37.86338153
1,2016,144.7066757,-37.61590703
1,2016,145.3572106,-37.91125933
1,2016,145.0086209,-37.66382314
1,2016,143.9338177,-37.57880814
1,2016,142.9391573,-37.2845517
1,2016,145.1498893,-37.93240374
1,2016,144.4653608,-37.7457275
1,2016,145.7160448,-38.62751334
1,2016,145.0519221,-37.95743494
1,2016,145.2154484,-37.85184495
1,2016,145.046395,-37.86462802
1,2016,143.4427301,-38.41124955
1,2016,144.8844404,-37.73394216
1,2016,144.9074911,-37.77302767
1,2016,144.978293,-37.77907658
1,2016,146.6289635,-36.47814511
1,2016,144.9885179,-37.77787252
1,2016,143.5871276,-38.33978377
1,2016,144.8084899,-38.3762892
1,2016,145.1494432,-37.89835737
1,2016,144.9125525,-37.74831443
1,2016,148.7031728,-37.18534579
1,2016,145.1757712,-38.2238897
1,2016,147.2488762,-37.43361917
1,2016,145.1016829,-38.16665248
1,2016,144.893674,-37.71566796
1,2016,145.1073718,-37.89105827
1,2016,145.8675338,-38.05932682
1,2016,145.9595057,-36.55720734
1,2016,145.8501749,-38.70067066
1,2016,145.0671245,-37.88648114
1,2016,145.3018722,-38.01616474
1,2016,145.0273029,-37.5194193
1,2016,144.9376782,-37.82555406
1,2016,145.3400755,-38.04378667
1,2016,144.6694752,-37.84637423
1,2016,145.0539178,-37.84579334
1,2016,144.9563048,-37.80380292
1,2016,145.8664559,-37.25975088
1,2016,145.1829444,-38.26131978
1,2016,144.9430562,-37.79916694
1,2016,144.3189824,-38.17118364
1,2016,144.9830662,-37.79882461
1,2016,144.9611915,-37.84045004
1,2016,145.304339,-38.0407674
1,2016,146.9087717,-36.13668928
1,2016,145.1469412,-38.11981592
1,2016,145.2704741,-37.84257009
1,2016,145.493189,-37.65206241
1,2016,145.4610747,-37.40170498
1,2016,145.2577631,-37.87603532
1,2016,144.4965673,-36.89674747
1,2016,144.8055949,-37.78792121
1,2016,145.1675059,-37.96948553
1,2016,144.2401659,-36.77242982
1,2016,144.3894461,-38.16557049
1,2016,145.0473225,-37.90474951
1,2016,146.0233677,-37.12834988
1,2016,141.0796658,-37.3178666
1,2016,144.4580726,-38.01791188
1,2016,146.4374162,-37.14590399
1,2016,144.9145696,-37.65964103
1,2016,144.9515765,-37.84919352
1,2016,145.9568849,-36.55681755
1,2016,145.2075232,-37.8166676
1,2016,145.2293969,-38.20225926
1,2016,145.2661135,-37.79004835
1,2016,142.313144,-34.99918729
1,2016,142.0889238,-37.74369233
1,2016,144.3266144,-38.17980379
1,2016,144.2911596,-37.60734635
1,2016,144.9681926,-37.81058609
1,2016,144.97999,-37.86241867
1,2016,144.9818862,-37.78037028
1,2016,145.0015798,-37.74989684
1,2016,145.0787356,-37.84847239
1,2016,144.9652131,-37.80187337
1,2016,145.717397,-36.62977218
1,2016,145.0620374,-37.81892352
1,2016,142.3128818,-35.09011304
1,2016,142.2972734,-34.41734241
1,2016,144.9649575,-37.75070448
1,2016,145.1303631,-37.89350099
1,2016,144.312558,-37.59155768
1,2016,145.0909784,-37.83515341
1,2016,144.4579362,-38.17444194
1,2016,144.9731717,-37.80768322
1,2016,145.1223466,-38.14013563
1,2016,147.8838004,-37.60639181
1,2016,143.4545709,-35.45133359
1,2016,145.4595524,-38.18055792
1,2016,145.9073632,-37.61439717
1,2016,145.2803646,-38.09790699
1,2016,146.420909,-37.95863971
1,2016,141.599643,-38.09340826
1,2016,144.6565174,-38.12732186
1,2016,145.2864664,-38.05360392
1,2016,144.9325937,-37.63679107
1,2016,145.1220774,-38.04439239
1,2016,144.3034341,-36.73332892
1,2016,145.187104,-37.9219958
1,2016,144.8115866,-37.75782724
1,2016,144.4727338,-37.19579492
1,2016,144.4797436,-37.49426395
1,2016,145.1352018,-38.1603045
1,2016,145.8247791,-36.77208693
1,2016,145.9337482,-38.16209328
1,2016,145.3792606,-37.72049991
1,2016,144.9410496,-37.78846178
1,2016,144.9704889,-37.79748135
1,2016,145.0774613,-37.94985443
1,2016,144.9644924,-37.74855207
1,2016,144.5830364,-37.41941204
1,2016,146.8914596,-36.11553442
1,2016,145.2821468,-37.92257377
1,2016,146.1679169,-37.12663607
1,2016,144.3644342,-36.79322572
1,2016,145.2679628,-38.08117552
